"Rel_Abundance"	"variable"	"value"
"3017"	"UW_TS_LAC2_1"	"KW_CSTR_Day168_Illumina"	0
"3018"	"UW_TS_LACCAS1_1"	"KW_CSTR_Day168_Illumina"	0.07722043
"3019"	"UW_TS_PED1_1"	"KW_CSTR_Day168_Illumina"	0
"3020"	"UW_TS_PED2_1"	"KW_CSTR_Day168_Illumina"	0
"3021"	"UW_MP_BIF3_1"	"KW_CSTR_Day168_Illumina"	0
"3022"	"UW_TS_ACET3_1"	"KW_CSTR_Day168_Illumina"	0
"3023"	"UW_TS_LAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3024"	"UW_TS_LAC3_1"	"KW_CSTR_Day168_Illumina"	0
"3025"	"UW_MP_BIF2_1"	"KW_CSTR_Day168_Illumina"	13.150032
"3026"	"UW_MP_LEUC1_1"	"KW_CSTR_Day168_Illumina"	0.085386686
"3027"	"UW_DM_LIMLAC2_1"	"KW_CSTR_Day168_Illumina"	0
"3028"	"UW_MP_BIF10_1"	"KW_CSTR_Day168_Illumina"	0.11949219
"3029"	"UW_MP_LIQLAC1_1"	"KW_CSTR_Day168_Illumina"	0.05412168
"3030"	"UW_TS_ATO2_1"	"KW_CSTR_Day168_Illumina"	0
"3031"	"UW_TS_ATO3_1"	"KW_CSTR_Day168_Illumina"	0
"3032"	"UW_TS_COMLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3033"	"UW_TS_FURLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3034"	"MS_EUB1_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3035"	"UW_DM_MEG1_1"	"KW_CSTR_Day168_Illumina"	0
"3036"	"UW_MP_ACID1_1"	"KW_CSTR_Day168_Illumina"	0
"3037"	"UW_MP_BACTE1_1"	"KW_CSTR_Day168_Illumina"	0
"3038"	"UW_MP_CLOS1_1"	"KW_CSTR_Day168_Illumina"	32.446148
"3039"	"UW_MP_CLOS2_1"	"KW_CSTR_Day168_Illumina"	0
"3040"	"UW_MP_MEG5_1"	"KW_CSTR_Day168_Illumina"	0
"3041"	"UW_MP_ACID2_1"	"KW_CSTR_Day168_Illumina"	0
"3042"	"UW_MP_ANA1_1"	"KW_CSTR_Day168_Illumina"	0
"3043"	"UW_TS_EUB1_1"	"KW_CSTR_Day168_Illumina"	0
"3044"	"UW_TS_EUB2_1"	"KW_CSTR_Day168_Illumina"	0
"3045"	"UW_MP_LCO1_1"	"KW_CSTR_Day168_Illumina"	0
"3046"	"UW_TS_LCO2_1"	"KW_CSTR_Day168_Illumina"	0
"3047"	"UW_TS_LCO3_1"	"KW_CSTR_Day168_Illumina"	0
"3048"	"MS_LCO1_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3049"	"UW_MP_ACUT1_1"	"KW_CSTR_Day168_Illumina"	0.00454504
"3050"	"UW_MP_SPH1_1"	"KW_CSTR_Day168_Illumina"	0
"3051"	"UW_DM_BACIL1_1"	"KW_CSTR_Day168_Illumina"	0
"3052"	"UW_DM_BURK1_1"	"KW_CSTR_Day168_Illumina"	0.16245313
"3053"	"UW_MP_ATO4_1"	"KW_CSTR_Day168_Illumina"	0
"3054"	"UW_MP_BACIL2_1"	"KW_CSTR_Day168_Illumina"	0.008920948
"3055"	"UW_TS_ACET1_1"	"KW_CSTR_Day168_Illumina"	0.024196746
"3056"	"UW_TS_LCO1_1"	"KW_CSTR_Day168_Illumina"	0
"3057"	"UW_MP_BACIL1_1"	"KW_CSTR_Day168_Illumina"	0
"3058"	"UW_MP_PREV1_1"	"KW_CSTR_Day168_Illumina"	0
"3059"	"UW_MP_SPH2_1"	"KW_CSTR_Day168_Illumina"	0.03153598
"3060"	"UW_TS_ACET2_1"	"KW_CSTR_Day168_Illumina"	0
"3061"	"UW_MP_ATO2_1"	"KW_CSTR_Day168_Illumina"	0
"3062"	"UW_DM_BACTE1_1"	"KW_CSTR_Day168_Illumina"	0
"3063"	"UW_DM_DIAL1_1"	"KW_CSTR_Day168_Illumina"	0
"3064"	"UW_MP_BACIL7_1"	"KW_CSTR_Day168_Illumina"	0
"3065"	"UW_MP_BACTE7_1"	"KW_CSTR_Day168_Illumina"	0
"3066"	"UW_MP_PREV6_1"	"KW_CSTR_Day168_Illumina"	0.2000361
"3067"	"UW_MP_PREV7_1"	"KW_CSTR_Day168_Illumina"	0
"3068"	"UW_MP_SELEN1_1"	"KW_CSTR_Day168_Illumina"	0
"3069"	"UW_TS_BUL1_1"	"KW_CSTR_Day168_Illumina"	0
"3070"	"UW_TS_PREV1_1"	"KW_CSTR_Day168_Illumina"	0.21260573
"3071"	"MS_ACET1"	"KW_CSTR_Day168_Illumina"	0
"3072"	"MS_COR4"	"KW_CSTR_Day168_Illumina"	0.006261927
"3073"	"MS_COR5"	"KW_CSTR_Day168_Illumina"	0
"3074"	"MS_LAC1_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3075"	"MS_LAC2_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3076"	"MS_LAC3_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3077"	"MS_LAC5_1"	"KW_CSTR_Day168_Illumina"	0
"3078"	"MS_LCO2"	"KW_CSTR_Day168_Illumina"	0
"3079"	"UW_DM_ACET1_1"	"KW_CSTR_Day168_Illumina"	0.012748119
"3080"	"UW_DM_ATO2_1"	"KW_CSTR_Day168_Illumina"	0.007076168
"3081"	"UW_DM_BIF1_1"	"KW_CSTR_Day168_Illumina"	0
"3082"	"UW_DM_CLOS2_1"	"KW_CSTR_Day168_Illumina"	0.03910969
"3083"	"UW_DM_LAC2_1"	"KW_CSTR_Day168_Illumina"	0.004934224
"3084"	"UW_DM_LAC3_1"	"KW_CSTR_Day168_Illumina"	0
"3085"	"UW_DM_LENLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3086"	"UW_DM_LIGLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3087"	"UW_MP_ACT1_1"	"KW_CSTR_Day168_Illumina"	0
"3088"	"UW_MP_ATO3_1"	"KW_CSTR_Day168_Illumina"	0.12973854
"3089"	"UW_MP_ATO6_1"	"KW_CSTR_Day168_Illumina"	0
"3090"	"UW_MP_BACTE2_1"	"KW_CSTR_Day168_Illumina"	0
"3091"	"UW_MP_BACTE5_1"	"KW_CSTR_Day168_Illumina"	0
"3092"	"UW_MP_BIF12_1"	"KW_CSTR_Day168_Illumina"	0
"3093"	"UW_MP_BIF14_1"	"KW_CSTR_Day168_Illumina"	6.218384
"3094"	"UW_MP_BIF16_1"	"KW_CSTR_Day168_Illumina"	0.07630876
"3095"	"UW_MP_BIF5_1"	"KW_CSTR_Day168_Illumina"	0.4520989
"3096"	"UW_MP_BIF8_1"	"KW_CSTR_Day168_Illumina"	0.66497445
"3097"	"UW_MP_BURK4_1"	"KW_CSTR_Day168_Illumina"	0
"3098"	"UW_MP_ENTER1_1"	"KW_CSTR_Day168_Illumina"	2.4352884
"3099"	"UW_MP_LCO2_1"	"KW_CSTR_Day168_Illumina"	0
"3100"	"UW_MP_MEG1_1"	"KW_CSTR_Day168_Illumina"	0
"3101"	"UW_MP_MEG3_1"	"KW_CSTR_Day168_Illumina"	0
"3102"	"UW_MP_OSCL3_1"	"KW_CSTR_Day168_Illumina"	0
"3103"	"UW_MP_STREP1_1"	"KW_CSTR_Day168_Illumina"	0
"3104"	"UW_TS_ACET6_1"	"KW_CSTR_Day168_Illumina"	0
"3105"	"UW_TS_LACCAS2_1"	"KW_CSTR_Day168_Illumina"	0
"3106"	"UW_TS_LACPLAN1_1"	"KW_CSTR_Day168_Illumina"	0
"3107"	"UW_TS_PED3_1"	"KW_CSTR_Day168_Illumina"	0
"3108"	"UW_TS_PREV2_1"	"KW_CSTR_Day168_Illumina"	0
"3109"	"UW_DM_ACUT4_1"	"KW_CSTR_Day168_Illumina"	0
"3110"	"UW_MP_BACIL6_1"	"KW_CSTR_Day168_Illumina"	0
"3111"	"UW_MP_BIF4_1"	"KW_CSTR_Day168_Illumina"	4.7920737
"3112"	"UW_MP_LAC1_1"	"KW_CSTR_Day168_Illumina"	0.004859728
"3113"	"UW_MP_LIQLAC2_1"	"KW_CSTR_Day168_Illumina"	0.16171376
"3114"	"UW_TS_BAC2_1"	"KW_CSTR_Day168_Illumina"	0
"3115"	"UW_TS_CLOS1_1"	"KW_CSTR_Day168_Illumina"	0
"3116"	"UW_DM_ATO1_1"	"KW_CSTR_Day168_Illumina"	0
"3117"	"UW_DM_SCHLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3118"	"UW_MP_ACT2_1"	"KW_CSTR_Day168_Illumina"	3.999544
"3119"	"UW_MP_BURK1_1"	"KW_CSTR_Day168_Illumina"	0
"3120"	"UW_MP_ENTER2_1"	"KW_CSTR_Day168_Illumina"	0.6884577
"3121"	"UW_MP_PREV4_1"	"KW_CSTR_Day168_Illumina"	0
"3122"	"UW_TS_LAC6_1"	"KW_CSTR_Day168_Illumina"	0
"3123"	"MS_COR2_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3124"	"MS_COR3_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3125"	"MS_LAC4_2018_genome"	"KW_CSTR_Day168_Illumina"	0
"3126"	"UW_DM_ACUT1_1"	"KW_CSTR_Day168_Illumina"	0.045301188
"3127"	"UW_DM_ACUT3_1"	"KW_CSTR_Day168_Illumina"	0.006411324
"3128"	"UW_MP_BACIL8_1"	"KW_CSTR_Day168_Illumina"	0
"3129"	"UW_MP_BIF11_1"	"KW_CSTR_Day168_Illumina"	15.343594
"3130"	"UW_MP_BIF18_1"	"KW_CSTR_Day168_Illumina"	0
"3131"	"UW_MP_BIF19_1"	"KW_CSTR_Day168_Illumina"	0
"3132"	"UW_MP_BIF7_1"	"KW_CSTR_Day168_Illumina"	0.109734125
"3133"	"UW_MP_BIF9_1"	"KW_CSTR_Day168_Illumina"	6.201403
"3134"	"UW_MP_BUL1_1"	"KW_CSTR_Day168_Illumina"	0
"3135"	"UW_MP_BUL2_1"	"KW_CSTR_Day168_Illumina"	0
"3136"	"UW_MP_ENTER4_1"	"KW_CSTR_Day168_Illumina"	0.30158514
"3137"	"UW_MP_PREV8_1"	"KW_CSTR_Day168_Illumina"	0
"3138"	"UW_MP_SCHLAC1_1"	"KW_CSTR_Day168_Illumina"	0.9412266
"3139"	"UW_MP_SPOR1_1"	"KW_CSTR_Day168_Illumina"	0.00386232
"3140"	"UW_TS_ACET5_1"	"KW_CSTR_Day168_Illumina"	0.0698756
"3141"	"UW_TS_BAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3142"	"UW_TS_LAC5_1"	"KW_CSTR_Day168_Illumina"	0
"3143"	"UW_TS_LEVLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3144"	"UW_TS_LIMLAC1_1"	"KW_CSTR_Day168_Illumina"	0
"3145"	"UW_DM_LIMLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3146"	"UW_MP_ATO5_1"	"KW_CSTR_Day192_Illumina"	0
"3147"	"UW_MP_BIF15_1"	"KW_CSTR_Day192_Illumina"	0.04049819
"3148"	"UW_TS_LAC2_1"	"KW_CSTR_Day192_Illumina"	0
"3149"	"UW_TS_LACCAS1_1"	"KW_CSTR_Day192_Illumina"	0.007427782
"3150"	"UW_TS_PED1_1"	"KW_CSTR_Day192_Illumina"	0
"3151"	"UW_TS_PED2_1"	"KW_CSTR_Day192_Illumina"	0
"3152"	"UW_MP_BIF3_1"	"KW_CSTR_Day192_Illumina"	0
"3153"	"UW_TS_ACET3_1"	"KW_CSTR_Day192_Illumina"	0
"3154"	"UW_TS_LAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3155"	"UW_TS_LAC3_1"	"KW_CSTR_Day192_Illumina"	0
"3156"	"UW_MP_BIF2_1"	"KW_CSTR_Day192_Illumina"	3.831656
"3157"	"UW_MP_LEUC1_1"	"KW_CSTR_Day192_Illumina"	0
"3158"	"UW_DM_LIMLAC2_1"	"KW_CSTR_Day192_Illumina"	0
"3159"	"UW_MP_BIF10_1"	"KW_CSTR_Day192_Illumina"	0
"3160"	"UW_MP_LIQLAC1_1"	"KW_CSTR_Day192_Illumina"	0.07211388
"3161"	"UW_TS_ATO2_1"	"KW_CSTR_Day192_Illumina"	0
"3162"	"UW_TS_ATO3_1"	"KW_CSTR_Day192_Illumina"	0
"3163"	"UW_TS_COMLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3164"	"UW_TS_FURLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3165"	"MS_EUB1_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3166"	"UW_DM_MEG1_1"	"KW_CSTR_Day192_Illumina"	0
"3167"	"UW_MP_ACID1_1"	"KW_CSTR_Day192_Illumina"	0
"3168"	"UW_MP_BACTE1_1"	"KW_CSTR_Day192_Illumina"	0
"3169"	"UW_MP_CLOS1_1"	"KW_CSTR_Day192_Illumina"	35.15778
"3170"	"UW_MP_CLOS2_1"	"KW_CSTR_Day192_Illumina"	0
"3171"	"UW_MP_MEG5_1"	"KW_CSTR_Day192_Illumina"	0
"3172"	"UW_MP_ACID2_1"	"KW_CSTR_Day192_Illumina"	0
"3173"	"UW_MP_ANA1_1"	"KW_CSTR_Day192_Illumina"	0
"3174"	"UW_TS_EUB1_1"	"KW_CSTR_Day192_Illumina"	0
"3175"	"UW_TS_EUB2_1"	"KW_CSTR_Day192_Illumina"	0
"3176"	"UW_MP_LCO1_1"	"KW_CSTR_Day192_Illumina"	0
"3177"	"UW_TS_LCO2_1"	"KW_CSTR_Day192_Illumina"	0
"3178"	"UW_TS_LCO3_1"	"KW_CSTR_Day192_Illumina"	0
"3179"	"MS_LCO1_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3180"	"UW_MP_ACUT1_1"	"KW_CSTR_Day192_Illumina"	0
"3181"	"UW_MP_SPH1_1"	"KW_CSTR_Day192_Illumina"	0
"3182"	"UW_DM_BACIL1_1"	"KW_CSTR_Day192_Illumina"	0
"3183"	"UW_DM_BURK1_1"	"KW_CSTR_Day192_Illumina"	0.7239872
"3184"	"UW_MP_ATO4_1"	"KW_CSTR_Day192_Illumina"	0
"3185"	"UW_MP_BACIL2_1"	"KW_CSTR_Day192_Illumina"	0.021970388
"3186"	"UW_TS_ACET1_1"	"KW_CSTR_Day192_Illumina"	0.011603943
"3187"	"UW_TS_LCO1_1"	"KW_CSTR_Day192_Illumina"	0
"3188"	"UW_MP_BACIL1_1"	"KW_CSTR_Day192_Illumina"	0
"3189"	"UW_MP_PREV1_1"	"KW_CSTR_Day192_Illumina"	0
"3190"	"UW_MP_SPH2_1"	"KW_CSTR_Day192_Illumina"	0.04847318
"3191"	"UW_TS_ACET2_1"	"KW_CSTR_Day192_Illumina"	0
"3192"	"UW_MP_ATO2_1"	"KW_CSTR_Day192_Illumina"	0
"3193"	"UW_DM_BACTE1_1"	"KW_CSTR_Day192_Illumina"	0
"3194"	"UW_DM_DIAL1_1"	"KW_CSTR_Day192_Illumina"	0
"3195"	"UW_MP_BACIL7_1"	"KW_CSTR_Day192_Illumina"	0
"3196"	"UW_MP_BACTE7_1"	"KW_CSTR_Day192_Illumina"	0
"3197"	"UW_MP_PREV6_1"	"KW_CSTR_Day192_Illumina"	0.74078923
"3198"	"UW_MP_PREV7_1"	"KW_CSTR_Day192_Illumina"	0.033950567
"3199"	"UW_MP_SELEN1_1"	"KW_CSTR_Day192_Illumina"	0
"3200"	"UW_TS_BUL1_1"	"KW_CSTR_Day192_Illumina"	0
"3201"	"UW_TS_PREV1_1"	"KW_CSTR_Day192_Illumina"	0.7768204
"3202"	"MS_ACET1"	"KW_CSTR_Day192_Illumina"	0
"3203"	"MS_COR4"	"KW_CSTR_Day192_Illumina"	0.14849931
"3204"	"MS_COR5"	"KW_CSTR_Day192_Illumina"	0.08858915
"3205"	"MS_LAC1_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3206"	"MS_LAC2_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3207"	"MS_LAC3_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3208"	"MS_LAC5_1"	"KW_CSTR_Day192_Illumina"	0
"3209"	"MS_LCO2"	"KW_CSTR_Day192_Illumina"	0
"3210"	"UW_DM_ACET1_1"	"KW_CSTR_Day192_Illumina"	0.005352568
"3211"	"UW_DM_ATO2_1"	"KW_CSTR_Day192_Illumina"	0.17920107
"3212"	"UW_DM_BIF1_1"	"KW_CSTR_Day192_Illumina"	0
"3213"	"UW_DM_CLOS2_1"	"KW_CSTR_Day192_Illumina"	0.10415646
"3214"	"UW_DM_LAC2_1"	"KW_CSTR_Day192_Illumina"	0.023431865
"3215"	"UW_DM_LAC3_1"	"KW_CSTR_Day192_Illumina"	0
"3216"	"UW_DM_LENLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3217"	"UW_DM_LIGLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3218"	"UW_MP_ACT1_1"	"KW_CSTR_Day192_Illumina"	0
"3219"	"UW_MP_ATO3_1"	"KW_CSTR_Day192_Illumina"	20.370275
"3220"	"UW_MP_ATO6_1"	"KW_CSTR_Day192_Illumina"	0.33639118
"3221"	"UW_MP_BACTE2_1"	"KW_CSTR_Day192_Illumina"	1.8821388
"3222"	"UW_MP_BACTE5_1"	"KW_CSTR_Day192_Illumina"	0
"3223"	"UW_MP_BIF12_1"	"KW_CSTR_Day192_Illumina"	0
"3224"	"UW_MP_BIF14_1"	"KW_CSTR_Day192_Illumina"	4.393221
"3225"	"UW_MP_BIF16_1"	"KW_CSTR_Day192_Illumina"	0.016502552
"3226"	"UW_MP_BIF5_1"	"KW_CSTR_Day192_Illumina"	0.0675566
"3227"	"UW_MP_BIF8_1"	"KW_CSTR_Day192_Illumina"	3.7745833
"3228"	"UW_MP_BURK4_1"	"KW_CSTR_Day192_Illumina"	0
"3229"	"UW_MP_ENTER1_1"	"KW_CSTR_Day192_Illumina"	0.83270496
"3230"	"UW_MP_LCO2_1"	"KW_CSTR_Day192_Illumina"	0
"3231"	"UW_MP_MEG1_1"	"KW_CSTR_Day192_Illumina"	0
"3232"	"UW_MP_MEG3_1"	"KW_CSTR_Day192_Illumina"	0
"3233"	"UW_MP_OSCL3_1"	"KW_CSTR_Day192_Illumina"	0
"3234"	"UW_MP_STREP1_1"	"KW_CSTR_Day192_Illumina"	0
"3235"	"UW_TS_ACET6_1"	"KW_CSTR_Day192_Illumina"	0
"3236"	"UW_TS_LACCAS2_1"	"KW_CSTR_Day192_Illumina"	0
"3237"	"UW_TS_LACPLAN1_1"	"KW_CSTR_Day192_Illumina"	0
"3238"	"UW_TS_PED3_1"	"KW_CSTR_Day192_Illumina"	0
"3239"	"UW_TS_PREV2_1"	"KW_CSTR_Day192_Illumina"	0
"3240"	"UW_DM_ACUT4_1"	"KW_CSTR_Day192_Illumina"	0
"3241"	"UW_MP_BACIL6_1"	"KW_CSTR_Day192_Illumina"	0
"3242"	"UW_MP_BIF4_1"	"KW_CSTR_Day192_Illumina"	0.9718738
"3243"	"UW_MP_LAC1_1"	"KW_CSTR_Day192_Illumina"	0.022300987
"3244"	"UW_MP_LIQLAC2_1"	"KW_CSTR_Day192_Illumina"	0.062626116
"3245"	"UW_TS_BAC2_1"	"KW_CSTR_Day192_Illumina"	0
"3246"	"UW_TS_CLOS1_1"	"KW_CSTR_Day192_Illumina"	0
"3247"	"UW_DM_ATO1_1"	"KW_CSTR_Day192_Illumina"	0.04720271
"3248"	"UW_DM_SCHLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3249"	"UW_MP_ACT2_1"	"KW_CSTR_Day192_Illumina"	2.581051
"3250"	"UW_MP_BURK1_1"	"KW_CSTR_Day192_Illumina"	0
"3251"	"UW_MP_ENTER2_1"	"KW_CSTR_Day192_Illumina"	0.37083566
"3252"	"UW_MP_PREV4_1"	"KW_CSTR_Day192_Illumina"	0.011949756
"3253"	"UW_TS_LAC6_1"	"KW_CSTR_Day192_Illumina"	0
"3254"	"MS_COR2_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3255"	"MS_COR3_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3256"	"MS_LAC4_2018_genome"	"KW_CSTR_Day192_Illumina"	0
"3257"	"UW_DM_ACUT1_1"	"KW_CSTR_Day192_Illumina"	0.13962315
"3258"	"UW_DM_ACUT3_1"	"KW_CSTR_Day192_Illumina"	0.021237519
"3259"	"UW_MP_BACIL8_1"	"KW_CSTR_Day192_Illumina"	0
"3260"	"UW_MP_BIF11_1"	"KW_CSTR_Day192_Illumina"	1.3629364
"3261"	"UW_MP_BIF18_1"	"KW_CSTR_Day192_Illumina"	0
"3262"	"UW_MP_BIF19_1"	"KW_CSTR_Day192_Illumina"	0
"3263"	"UW_MP_BIF7_1"	"KW_CSTR_Day192_Illumina"	0.022350933
"3264"	"UW_MP_BIF9_1"	"KW_CSTR_Day192_Illumina"	0.8400392
"3265"	"UW_MP_BUL1_1"	"KW_CSTR_Day192_Illumina"	0
"3266"	"UW_MP_BUL2_1"	"KW_CSTR_Day192_Illumina"	0
"3267"	"UW_MP_ENTER4_1"	"KW_CSTR_Day192_Illumina"	0.029273592
"3268"	"UW_MP_PREV8_1"	"KW_CSTR_Day192_Illumina"	0
"3269"	"UW_MP_SCHLAC1_1"	"KW_CSTR_Day192_Illumina"	0.6553201
"3270"	"UW_MP_SPOR1_1"	"KW_CSTR_Day192_Illumina"	0.49723956
"3271"	"UW_TS_ACET5_1"	"KW_CSTR_Day192_Illumina"	0.115342654
"3272"	"UW_TS_BAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3273"	"UW_TS_LAC5_1"	"KW_CSTR_Day192_Illumina"	0
"3274"	"UW_TS_LEVLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3275"	"UW_TS_LIMLAC1_1"	"KW_CSTR_Day192_Illumina"	0
"3276"	"UW_DM_LIMLAC1_1"	"KW_CSTR_Day216_PacBio"	0
"3277"	"UW_MP_ATO5_1"	"KW_CSTR_Day216_PacBio"	0
"3278"	"UW_MP_BIF15_1"	"KW_CSTR_Day216_PacBio"	0.00848983
"3279"	"UW_TS_LAC2_1"	"KW_CSTR_Day216_PacBio"	0
"3280"	"UW_TS_LACCAS1_1"	"KW_CSTR_Day216_PacBio"	0.003472367
"3281"	"UW_TS_PED1_1"	"KW_CSTR_Day216_PacBio"	0
"3282"	"UW_TS_PED2_1"	"KW_CSTR_Day216_PacBio"	0
"3283"	"UW_MP_BIF3_1"	"KW_CSTR_Day216_PacBio"	0
"3284"	"UW_TS_ACET3_1"	"KW_CSTR_Day216_PacBio"	0
"3285"	"UW_TS_LAC1_1"	"KW_CSTR_Day216_PacBio"	0
"3286"	"UW_TS_LAC3_1"	"KW_CSTR_Day216_PacBio"	0
"3287"	"UW_MP_BIF2_1"	"KW_CSTR_Day216_PacBio"	0.62455539
"3288"	"UW_MP_LEUC1_1"	"KW_CSTR_Day216_PacBio"	0
"3289"	"UW_DM_LIMLAC2_1"	"KW_CSTR_Day216_PacBio"	0
"3290"	"UW_MP_BIF10_1"	"KW_CSTR_Day216_PacBio"	0
"3291"	"UW_MP_LIQLAC1_1"	"KW_CSTR_Day216_PacBio"	0.017769797
"3292"	"UW_TS_ATO2_1"	"KW_CSTR_Day216_PacBio"	0
"3293"	"UW_TS_ATO3_1"	"KW_CSTR_Day216_PacBio"	0
"3294"	"UW_TS_COMLAC1_1"	"KW_CSTR_Day216_PacBio"	0
"3295"	"UW_TS_FURLAC1_1"	"KW_CSTR_Day216_PacBio"	0
"3296"	"MS_EUB1_2018_genome"	"KW_CSTR_Day216_PacBio"	0
"3297"	"UW_DM_MEG1_1"	"KW_CSTR_Day216_PacBio"	0
"3298"	"UW_MP_ACID1_1"	"KW_CSTR_Day216_PacBio"	0
"3299"	"UW_MP_BACTE1_1"	"KW_CSTR_Day216_PacBio"	0
"3300"	"UW_MP_CLOS1_1"	"KW_CSTR_Day216_PacBio"	40.907532
"3301"	"UW_MP_CLOS2_1"	"KW_CSTR_Day216_PacBio"	0
"3302"	"UW_MP_MEG5_1"	"KW_CSTR_Day216_PacBio"	0
"3303"	"UW_MP_ACID2_1"	"KW_CSTR_Day216_PacBio"	0
"3304"	"UW_MP_ANA1_1"	"KW_CSTR_Day216_PacBio"	0.028939199
"3305"	"UW_TS_EUB1_1"	"KW_CSTR_Day216_PacBio"	0
"3306"	"UW_TS_EUB2_1"	"KW_CSTR_Day216_PacBio"	0
"3307"	"UW_MP_LCO1_1"	"KW_CSTR_Day216_PacBio"	0
"3308"	"UW_TS_LCO2_1"	"KW_CSTR_Day216_PacBio"	0
"3309"	"UW_TS_LCO3_1"	"KW_CSTR_Day216_PacBio"	0
"3310"	"MS_LCO1_2018_genome"	"KW_CSTR_Day216_PacBio"	0
"3311"	"UW_MP_ACUT1_1"	"KW_CSTR_Day216_PacBio"	0.036192145
"3312"	"UW_MP_SPH1_1"	"KW_CSTR_Day216_PacBio"	0
"3313"	"UW_DM_BACIL1_1"	"KW_CSTR_Day216_PacBio"	0
"3314"	"UW_DM_BURK1_1"	"KW_CSTR_Day216_PacBio"	0.026017965
"3315"	"UW_MP_ATO4_1"	"KW_CSTR_Day216_PacBio"	0
"3316"	"UW_MP_BACIL2_1"	"KW_CSTR_Day216_PacBio"	0.006282158
"3317"	"UW_TS_ACET1_1"	"KW_CSTR_Day216_PacBio"	0.005211951
"3318"	"UW_TS_LCO1_1"	"KW_CSTR_Day216_PacBio"	0
"3319"	"UW_MP_BACIL1_1"	"KW_CSTR_Day216_PacBio"	0
"3320"	"UW_MP_PREV1_1"	"KW_CSTR_Day216_PacBio"	0
"3321"	"UW_MP_SPH2_1"	"KW_CSTR_Day216_PacBio"	0.06327778
"3322"	"UW_TS_ACET2_1"	"KW_CSTR_Day216_PacBio"	0.002481799
"3323"	"UW_MP_ATO2_1"	"KW_CSTR_Day216_PacBio"	0
"3324"	"UW_DM_BACTE1_1"	"KW_CSTR_Day216_PacBio"	0
"3325"	"UW_DM_DIAL1_1"	"KW_CSTR_Day216_PacBio"	0
"3326"	"UW_MP_BACIL7_1"	"KW_CSTR_Day216_PacBio"	0
"3327"	"UW_MP_BACTE7_1"	"KW_CSTR_Day216_PacBio"	0
"3328"	"UW_MP_PREV6_1"	"KW_CSTR_Day216_PacBio"	1.3097526
"3329"	"UW_MP_PREV7_1"	"KW_CSTR_Day216_PacBio"	0.031609968
"3330"	"UW_MP_SELEN1_1"	"KW_CSTR_Day216_PacBio"	0
"3331"	"UW_TS_BUL1_1"	"KW_CSTR_Day216_PacBio"	0
"3332"	"UW_TS_PREV1_1"	"KW_CSTR_Day216_PacBio"	1.35208975
"3333"	"MS_ACET1"	"KW_CSTR_Day216_PacBio"	0
"3334"	"MS_COR4"	"KW_CSTR_Day216_PacBio"	0.1755505
"3335"	"MS_COR5"	"KW_CSTR_Day216_PacBio"	0.03522458
"3336"	"MS_LAC1_2018_genome"	"KW_CSTR_Day216_PacBio"	0
"3337"	"MS_LAC2_2018_genome"	"KW_CSTR_Day216_PacBio"	0
"3338"	"MS_LAC3_2018_genome"	"KW_CSTR_Day216_PacBio"	0
"3339"	"MS_LAC5_1"	"KW_CSTR_Day216_PacBio"	0
"3340"	"MS_LCO2"	"KW_CSTR_Day216_PacBio"	0
"3341"	"UW_DM_ACET1_1"	"KW_CSTR_Day216_PacBio"	0.00320814
"3342"	"UW_DM_ATO2_1"	"KW_CSTR_Day216_PacBio"	0.4491265
"3343"	"UW_DM_BIF1_1"	"KW_CSTR_Day216_PacBio"	0
"3344"	"UW_DM_CLOS2_1"	"KW_CSTR_Day216_PacBio"	0.08358893
"3345"	"UW_DM_LAC2_1"	"KW_CSTR_Day216_PacBio"	0.00508898
