Rel_Abundance	variable	value			Researcher	Researcher_Reactor	Sample_Name	Day	Seq_Tech	MAG_ID	Relative_Abundance					
2178	UW_MP_BIF2_1	KW_USB_Day176_Illumina	32.92716		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BIF2_1	32.92716		KW_USB	USB_Day176	176	Illumina
2179	UW_MP_LEUC1_1	KW_USB_Day176_Illumina	0.004017477		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_LEUC1_1	0.004017477		KW_USB	USB_Day176	176	Illumina
2180	UW_DM_LIMLAC2_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_DM_LIMLAC2_1	0		KW_USB	USB_Day176	176	Illumina
2181	UW_MP_BIF10_1	KW_USB_Day176_Illumina	0.271565		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BIF10_1	0.271565		KW_USB	USB_Day176	176	Illumina
2182	UW_MP_LIQLAC1_1	KW_USB_Day176_Illumina	0.60634255		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_LIQLAC1_1	0.60634255		KW_USB	USB_Day176	176	Illumina
2183	UW_TS_ATO2_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_ATO2_1	0		KW_USB	USB_Day176	176	Illumina
2184	UW_TS_ATO3_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_ATO3_1	0		KW_USB	USB_Day176	176	Illumina
2185	UW_TS_COMLAC1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_COMLAC1_1	0		KW_USB	USB_Day176	176	Illumina
2186	UW_TS_FURLAC1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_FURLAC1_1	0		KW_USB	USB_Day176	176	Illumina
2187	MS_EUB1_2018_genome	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	MS_EUB1_2018_genome	0		KW_USB	USB_Day176	176	Illumina
2188	UW_DM_MEG1_1	KW_USB_Day176_Illumina	0.063949876		KW	KW_USB	USB_Day176	176	Illumina	UW_DM_MEG1_1	0.063949876		KW_USB	USB_Day176	176	Illumina
2189	UW_MP_ACID1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_ACID1_1	0		KW_USB	USB_Day176	176	Illumina
2190	UW_MP_BACTE1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BACTE1_1	0		KW_USB	USB_Day176	176	Illumina
2191	UW_MP_CLOS1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_CLOS1_1	0		KW_USB	USB_Day176	176	Illumina
2192	UW_MP_CLOS2_1	KW_USB_Day176_Illumina	2.5994608		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_CLOS2_1	2.5994608		KW_USB	USB_Day176	176	Illumina
2193	UW_MP_MEG5_1	KW_USB_Day176_Illumina	2.3576064		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_MEG5_1	2.3576064		KW_USB	USB_Day176	176	Illumina
2194	UW_MP_ACID2_1	KW_USB_Day176_Illumina	0.048910365		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_ACID2_1	0.048910365		KW_USB	USB_Day176	176	Illumina
2195	UW_MP_ANA1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_ANA1_1	0		KW_USB	USB_Day176	176	Illumina
2196	UW_TS_EUB1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_EUB1_1	0		KW_USB	USB_Day176	176	Illumina
2197	UW_TS_EUB2_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_EUB2_1	0		KW_USB	USB_Day176	176	Illumina
2198	UW_MP_LCO1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_LCO1_1	0		KW_USB	USB_Day176	176	Illumina
2199	UW_TS_LCO2_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_LCO2_1	0		KW_USB	USB_Day176	176	Illumina
2200	UW_TS_LCO3_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_LCO3_1	0		KW_USB	USB_Day176	176	Illumina
2201	MS_LCO1_2018_genome	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	MS_LCO1_2018_genome	0		KW_USB	USB_Day176	176	Illumina
2202	UW_MP_ACUT1_1	KW_USB_Day176_Illumina	0.60252655		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_ACUT1_1	0.60252655		KW_USB	USB_Day176	176	Illumina
2203	UW_MP_SPH1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_SPH1_1	0		KW_USB	USB_Day176	176	Illumina
2204	UW_DM_BACIL1_1	KW_USB_Day176_Illumina	0.007599147		KW	KW_USB	USB_Day176	176	Illumina	UW_DM_BACIL1_1	0.007599147		KW_USB	USB_Day176	176	Illumina
2205	UW_DM_BURK1_1	KW_USB_Day176_Illumina	0.043638002		KW	KW_USB	USB_Day176	176	Illumina	UW_DM_BURK1_1	0.043638002		KW_USB	USB_Day176	176	Illumina
2206	UW_MP_ATO4_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_ATO4_1	0		KW_USB	USB_Day176	176	Illumina
2207	UW_MP_BACIL2_1	KW_USB_Day176_Illumina	0.06533247		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BACIL2_1	0.06533247		KW_USB	USB_Day176	176	Illumina
2208	UW_TS_ACET1_1	KW_USB_Day176_Illumina	0.029608073		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_ACET1_1	0.029608073		KW_USB	USB_Day176	176	Illumina
2209	UW_TS_LCO1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_LCO1_1	0		KW_USB	USB_Day176	176	Illumina
2210	UW_MP_BACIL1_1	KW_USB_Day176_Illumina	0.11878807		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BACIL1_1	0.11878807		KW_USB	USB_Day176	176	Illumina
2211	UW_MP_PREV1_1	KW_USB_Day176_Illumina	2.0781198		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_PREV1_1	2.0781198		KW_USB	USB_Day176	176	Illumina
2212	UW_MP_SPH2_1	KW_USB_Day176_Illumina	0.07893679		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_SPH2_1	0.07893679		KW_USB	USB_Day176	176	Illumina
2213	UW_TS_ACET2_1	KW_USB_Day176_Illumina	0.006516465		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_ACET2_1	0.006516465		KW_USB	USB_Day176	176	Illumina
2214	UW_MP_ATO2_1	KW_USB_Day176_Illumina	0.30273476		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_ATO2_1	0.30273476		KW_USB	USB_Day176	176	Illumina
2215	UW_DM_BACTE1_1	KW_USB_Day176_Illumina	0.00840973		KW	KW_USB	USB_Day176	176	Illumina	UW_DM_BACTE1_1	0.00840973		KW_USB	USB_Day176	176	Illumina
2216	UW_DM_DIAL1_1	KW_USB_Day176_Illumina	0.02380681		KW	KW_USB	USB_Day176	176	Illumina	UW_DM_DIAL1_1	0.02380681		KW_USB	USB_Day176	176	Illumina
2217	UW_MP_BACIL7_1	KW_USB_Day176_Illumina	0.021331046		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BACIL7_1	0.021331046		KW_USB	USB_Day176	176	Illumina
2218	UW_MP_BACTE7_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_BACTE7_1	0		KW_USB	USB_Day176	176	Illumina
2219	UW_MP_PREV6_1	KW_USB_Day176_Illumina	0.28236997		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_PREV6_1	0.28236997		KW_USB	USB_Day176	176	Illumina
2220	UW_MP_PREV7_1	KW_USB_Day176_Illumina	1.8190603		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_PREV7_1	1.8190603		KW_USB	USB_Day176	176	Illumina
2221	UW_MP_SELEN1_1	KW_USB_Day176_Illumina	0.00875468		KW	KW_USB	USB_Day176	176	Illumina	UW_MP_SELEN1_1	0.00875468		KW_USB	USB_Day176	176	Illumina
2222	UW_TS_BUL1_1	KW_USB_Day176_Illumina	0		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_BUL1_1	0		KW_USB	USB_Day176	176	Illumina
2223	UW_TS_PREV1_1	KW_USB_Day176_Illumina	0.29813793		KW	KW_USB	USB_Day176	176	Illumina	UW_TS_PREV1_1	0.29813793		KW_USB	USB_Day176	176	Illumina
2224	UW_DM_LIMLAC1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_LIMLAC1_1	0		KW_USB	USB_Day197	197	PacBio
2225	UW_MP_ATO5_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ATO5_1	0		KW_USB	USB_Day197	197	PacBio
2226	UW_MP_BIF15_1	KW_USB_Day197_PacBio	1.0081042		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BIF15_1	1.0081042		KW_USB	USB_Day197	197	PacBio
2227	UW_TS_LAC2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LAC2_1	0		KW_USB	USB_Day197	197	PacBio
2228	UW_TS_LACCAS1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LACCAS1_1	0		KW_USB	USB_Day197	197	PacBio
2229	UW_TS_PED1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_PED1_1	0		KW_USB	USB_Day197	197	PacBio
2230	UW_TS_PED2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_PED2_1	0		KW_USB	USB_Day197	197	PacBio
2231	UW_MP_BIF3_1	KW_USB_Day197_PacBio	1.3014499		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BIF3_1	1.3014499		KW_USB	USB_Day197	197	PacBio
2232	UW_TS_ACET3_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_ACET3_1	0		KW_USB	USB_Day197	197	PacBio
2233	UW_TS_LAC1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LAC1_1	0		KW_USB	USB_Day197	197	PacBio
2234	UW_TS_LAC3_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LAC3_1	0		KW_USB	USB_Day197	197	PacBio
2235	UW_MP_BIF2_1	KW_USB_Day197_PacBio	44.039288		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BIF2_1	44.039288		KW_USB	USB_Day197	197	PacBio
2236	UW_MP_LEUC1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_LEUC1_1	0		KW_USB	USB_Day197	197	PacBio
2237	UW_DM_LIMLAC2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_LIMLAC2_1	0		KW_USB	USB_Day197	197	PacBio
2238	UW_MP_BIF10_1	KW_USB_Day197_PacBio	4.1053376		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BIF10_1	4.1053376		KW_USB	USB_Day197	197	PacBio
2239	UW_MP_LIQLAC1_1	KW_USB_Day197_PacBio	0.37029377		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_LIQLAC1_1	0.37029377		KW_USB	USB_Day197	197	PacBio
2240	UW_TS_ATO2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_ATO2_1	0		KW_USB	USB_Day197	197	PacBio
2241	UW_TS_ATO3_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_ATO3_1	0		KW_USB	USB_Day197	197	PacBio
2242	UW_TS_COMLAC1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_COMLAC1_1	0		KW_USB	USB_Day197	197	PacBio
2243	UW_TS_FURLAC1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_FURLAC1_1	0		KW_USB	USB_Day197	197	PacBio
2244	MS_EUB1_2018_genome	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	MS_EUB1_2018_genome	0		KW_USB	USB_Day197	197	PacBio
2245	UW_DM_MEG1_1	KW_USB_Day197_PacBio	0.012795225		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_MEG1_1	0.012795225		KW_USB	USB_Day197	197	PacBio
2246	UW_MP_ACID1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ACID1_1	0		KW_USB	USB_Day197	197	PacBio
2247	UW_MP_BACTE1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BACTE1_1	0		KW_USB	USB_Day197	197	PacBio
2248	UW_MP_CLOS1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_CLOS1_1	0		KW_USB	USB_Day197	197	PacBio
2249	UW_MP_CLOS2_1	KW_USB_Day197_PacBio	1.751886		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_CLOS2_1	1.751886		KW_USB	USB_Day197	197	PacBio
2250	UW_MP_MEG5_1	KW_USB_Day197_PacBio	2.0141542		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_MEG5_1	2.0141542		KW_USB	USB_Day197	197	PacBio
2251	UW_MP_ACID2_1	KW_USB_Day197_PacBio	0.011763583		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ACID2_1	0.011763583		KW_USB	USB_Day197	197	PacBio
2252	UW_MP_ANA1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ANA1_1	0		KW_USB	USB_Day197	197	PacBio
2253	UW_TS_EUB1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_EUB1_1	0		KW_USB	USB_Day197	197	PacBio
2254	UW_TS_EUB2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_EUB2_1	0		KW_USB	USB_Day197	197	PacBio
2255	UW_MP_LCO1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_LCO1_1	0		KW_USB	USB_Day197	197	PacBio
2256	UW_TS_LCO2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LCO2_1	0		KW_USB	USB_Day197	197	PacBio
2257	UW_TS_LCO3_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LCO3_1	0		KW_USB	USB_Day197	197	PacBio
2258	MS_LCO1_2018_genome	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	MS_LCO1_2018_genome	0		KW_USB	USB_Day197	197	PacBio
2259	UW_MP_ACUT1_1	KW_USB_Day197_PacBio	0.055916924		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ACUT1_1	0.055916924		KW_USB	USB_Day197	197	PacBio
2260	UW_MP_SPH1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_SPH1_1	0		KW_USB	USB_Day197	197	PacBio
2261	UW_DM_BACIL1_1	KW_USB_Day197_PacBio	0.003856364		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_BACIL1_1	0.003856364		KW_USB	USB_Day197	197	PacBio
2262	UW_DM_BURK1_1	KW_USB_Day197_PacBio	0.017438479		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_BURK1_1	0.017438479		KW_USB	USB_Day197	197	PacBio
2263	UW_MP_ATO4_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ATO4_1	0		KW_USB	USB_Day197	197	PacBio
2264	UW_MP_BACIL2_1	KW_USB_Day197_PacBio	0.009663384		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BACIL2_1	0.009663384		KW_USB	USB_Day197	197	PacBio
2265	UW_TS_ACET1_1	KW_USB_Day197_PacBio	0.013811204		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_ACET1_1	0.013811204		KW_USB	USB_Day197	197	PacBio
2266	UW_TS_LCO1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_LCO1_1	0		KW_USB	USB_Day197	197	PacBio
2267	UW_MP_BACIL1_1	KW_USB_Day197_PacBio	0.0045103		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BACIL1_1	0.0045103		KW_USB	USB_Day197	197	PacBio
2268	UW_MP_PREV1_1	KW_USB_Day197_PacBio	0.4473883		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_PREV1_1	0.4473883		KW_USB	USB_Day197	197	PacBio
2269	UW_MP_SPH2_1	KW_USB_Day197_PacBio	0.013923819		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_SPH2_1	0.013923819		KW_USB	USB_Day197	197	PacBio
2270	UW_TS_ACET2_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_ACET2_1	0		KW_USB	USB_Day197	197	PacBio
2271	UW_MP_ATO2_1	KW_USB_Day197_PacBio	0.04565695		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_ATO2_1	0.04565695		KW_USB	USB_Day197	197	PacBio
2272	UW_DM_BACTE1_1	KW_USB_Day197_PacBio	0.003654159		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_BACTE1_1	0.003654159		KW_USB	USB_Day197	197	PacBio
2273	UW_DM_DIAL1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_DM_DIAL1_1	0		KW_USB	USB_Day197	197	PacBio
2274	UW_MP_BACIL7_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BACIL7_1	0		KW_USB	USB_Day197	197	PacBio
2275	UW_MP_BACTE7_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_BACTE7_1	0		KW_USB	USB_Day197	197	PacBio
2276	UW_MP_PREV6_1	KW_USB_Day197_PacBio	0.048624538		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_PREV6_1	0.048624538		KW_USB	USB_Day197	197	PacBio
2277	UW_MP_PREV7_1	KW_USB_Day197_PacBio	1.0117733		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_PREV7_1	1.0117733		KW_USB	USB_Day197	197	PacBio
2278	UW_MP_SELEN1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_MP_SELEN1_1	0		KW_USB	USB_Day197	197	PacBio
2279	UW_TS_BUL1_1	KW_USB_Day197_PacBio	0		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_BUL1_1	0		KW_USB	USB_Day197	197	PacBio
2280	UW_TS_PREV1_1	KW_USB_Day197_PacBio	0.05377361		KW	KW_USB	USB_Day197	197	PacBio	UW_TS_PREV1_1	0.05377361		KW_USB	USB_Day197	197	PacBio
2281	UW_DM_LIMLAC1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_DM_LIMLAC1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2282	UW_MP_ATO5_1	MS_ConversionResidue_Day012_Illumina	0.02117603		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_ATO5_1	0.02117603		MS_CR	ConversionResidue_Day012	12	Illumina
2283	UW_MP_BIF15_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_BIF15_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2284	UW_TS_LAC2_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_LAC2_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2285	UW_TS_LACCAS1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_LACCAS1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2286	UW_TS_PED1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_PED1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2287	UW_TS_PED2_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_PED2_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2288	UW_MP_BIF3_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_BIF3_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2289	UW_TS_ACET3_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_ACET3_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2290	UW_TS_LAC1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_LAC1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2291	UW_TS_LAC3_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_LAC3_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2292	UW_MP_BIF2_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_BIF2_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2293	UW_MP_LEUC1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_LEUC1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2294	UW_DM_LIMLAC2_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_DM_LIMLAC2_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2295	UW_MP_BIF10_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_BIF10_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2296	UW_MP_LIQLAC1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_LIQLAC1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2297	UW_TS_ATO2_1	MS_ConversionResidue_Day012_Illumina	0.029791249		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_ATO2_1	0.029791249		MS_CR	ConversionResidue_Day012	12	Illumina
2298	UW_TS_ATO3_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_ATO3_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2299	UW_TS_COMLAC1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_COMLAC1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2300	UW_TS_FURLAC1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_FURLAC1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2301	MS_EUB1_2018_genome	MS_ConversionResidue_Day012_Illumina	0.110095814		MS	MS_CR	ConversionResidue_Day012	12	Illumina	MS_EUB1_2018_genome	0.110095814		MS_CR	ConversionResidue_Day012	12	Illumina
2302	UW_DM_MEG1_1	MS_ConversionResidue_Day012_Illumina	0.90750605		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_DM_MEG1_1	0.90750605		MS_CR	ConversionResidue_Day012	12	Illumina
2303	UW_MP_ACID1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_ACID1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2304	UW_MP_BACTE1_1	MS_ConversionResidue_Day012_Illumina	0.027606783		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_BACTE1_1	0.027606783		MS_CR	ConversionResidue_Day012	12	Illumina
2305	UW_MP_CLOS1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_CLOS1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2306	UW_MP_CLOS2_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_CLOS2_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2307	UW_MP_MEG5_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_MEG5_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2308	UW_MP_ACID2_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_ACID2_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2309	UW_MP_ANA1_1	MS_ConversionResidue_Day012_Illumina	0.0601821		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_ANA1_1	0.0601821		MS_CR	ConversionResidue_Day012	12	Illumina
2310	UW_TS_EUB1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_EUB1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2311	UW_TS_EUB2_1	MS_ConversionResidue_Day012_Illumina	0.04029884		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_EUB2_1	0.04029884		MS_CR	ConversionResidue_Day012	12	Illumina
2312	UW_MP_LCO1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_LCO1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2313	UW_TS_LCO2_1	MS_ConversionResidue_Day012_Illumina	0.9536762		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_LCO2_1	0.9536762		MS_CR	ConversionResidue_Day012	12	Illumina
2314	UW_TS_LCO3_1	MS_ConversionResidue_Day012_Illumina	17.601667		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_TS_LCO3_1	17.601667		MS_CR	ConversionResidue_Day012	12	Illumina
2315	MS_LCO1_2018_genome	MS_ConversionResidue_Day012_Illumina	0.19542514		MS	MS_CR	ConversionResidue_Day012	12	Illumina	MS_LCO1_2018_genome	0.19542514		MS_CR	ConversionResidue_Day012	12	Illumina
2316	UW_MP_ACUT1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_ACUT1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
2317	UW_MP_SPH1_1	MS_ConversionResidue_Day012_Illumina	0		MS	MS_CR	ConversionResidue_Day012	12	Illumina	UW_MP_SPH1_1	0		MS_CR	ConversionResidue_Day012	12	Illumina
